micro_skill_key,content_version,version_status,is_active,teaching_objective,child_friendly_explanation,rule_explanation,memory_tip,anchor_word_key,ordered_example_word_keys,contrast_word_keys,common_misconceptions,first_exposure_progression,review_progression,source_category,source_name,source_url,source_licence,source_use_note,confidence,supersedes_content_version,final_readiness_review_status,final_readiness_reviewed_by,final_readiness_reviewed_at
D4_SYL_FINAL_STABLE_SYLLABLES_CIAN,draft_source_intake_v1,draft,FALSE,Draft objective: Spell final -cian syllables.,Draft for review: notice the spelling pattern in musician and compare it with the examples.,Some words for people or roles end with the stable final syllable -cian.,,musician_en_gb,musician_en_gb|magician_en_gb|electrician_en_gb|politician_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_SYL_FINAL_STABLE_SYLLABLES_CIAL,draft_source_intake_v1,draft,FALSE,Draft objective: Spell final -cial syllables.,Draft for review: notice the spelling pattern in special and compare it with the examples.,"Some longer words end with the stable final syllable -cial, often after a vowel.",,special_en_gb,special_en_gb|official_en_gb|social_en_gb|facial_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_SYL_FINAL_STABLE_SYLLABLES_TIAL,draft_source_intake_v1,draft,FALSE,Draft objective: Spell final -tial syllables.,Draft for review: notice the spelling pattern in partial and compare it with the examples.,"Some longer words end with the stable final syllable -tial, often after a consonant.",,partial_en_gb,partial_en_gb|essential_en_gb|initial_en_gb|potential_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_SYL_SYLLABLE_PRESERVATION_REDUCED_MEDIAL,draft_source_intake_v1,draft,FALSE,Draft objective: Preserve reduced middle syllables.,Draft for review: notice the spelling pattern in chocolate and compare it with the examples.,Longer words may contain middle syllables that are weak in speech; children should preserve the full syllable in spelling.,,chocolate_en_gb,chocolate_en_gb|vegetable_en_gb|interesting_en_gb|favourite_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_SYL_SYLLABLE_PRESERVATION_COMMON_LONG_WORDS,draft_source_intake_v1,draft,FALSE,Draft objective: Preserve all syllables in common longer words.,Draft for review: notice the spelling pattern in remember and compare it with the examples.,"Children should spell each syllable in longer everyday words, even when one part is less clearly pronounced.",,remember_en_gb,remember_en_gb|animal_en_gb|camera_en_gb|library_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_SYL_SYLLABLE_PRESERVATION_CURRICULUM_WORDS,draft_source_intake_v1,draft,FALSE,Draft objective: Preserve syllables in curriculum words.,Draft for review: notice the spelling pattern in information and compare it with the examples.,"Longer school words often require children to hold and spell every syllable, not just the stressed or clearest parts.",,information_en_gb,information_en_gb|education_en_gb|geography_en_gb|history_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_MOR_BASE_WORDS_IDENTIFY_BASE,draft_source_intake_v1,draft,FALSE,Draft objective: Identify the base word in a longer word.,Draft for review: notice the spelling pattern in help/helpful and compare it with the examples.,Longer words often contain a base word; finding the base helps children preserve the spelling.,,,,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_MOR_BASE_WORDS_PRESERVE_BASE,draft_source_intake_v1,draft,FALSE,Draft objective: Preserve the base word spelling in longer words.,Draft for review: notice the spelling pattern in help/helpful and compare it with the examples.,The spelling of a base word often stays visible when prefixes or suffixes are added.,,,,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_MOR_BASE_WORDS_BASE_PLUS_PREFIX,draft_source_intake_v1,draft,FALSE,Draft objective: Preserve base words after prefixes.,Draft for review: notice the spelling pattern in unhappy and compare it with the examples.,A prefix is added before a base word; the base spelling should usually stay the same.,,unhappy_en_gb,unhappy_en_gb|replay_en_gb|dislike_en_gb|misread_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_MOR_BASE_WORDS_BASE_PLUS_SUFFIX,draft_source_intake_v1,draft,FALSE,Draft objective: Preserve base words before suffixes.,Draft for review: notice the spelling pattern in helpful and compare it with the examples.,A suffix is added after a base word; children should identify the base before spelling the longer word.,,helpful_en_gb,helpful_en_gb|kindness_en_gb|teacher_en_gb|sadly_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_MOR_PREFIXES_UN,draft_source_intake_v1,draft,FALSE,Draft objective: Spell words with prefix un-.,Draft for review: notice the spelling pattern in unhappy and compare it with the examples.,The prefix un- is added before a base word and usually means “not” or “opposite of”; the base word is usually preserved.,,unhappy_en_gb,unhappy_en_gb|unfair_en_gb|unlock_en_gb|unkind_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_MOR_PREFIXES_RE_PRE,draft_source_intake_v1,draft,FALSE,Draft objective: Spell words with re- and pre-.,Draft for review: notice the spelling pattern in replay and compare it with the examples.,The prefixes re- and pre- are stable word parts that attach before a base word; children should preserve both the prefix and the base.,,replay_en_gb,replay_en_gb|rewrite_en_gb|preview_en_gb|preheat_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_MOR_PREFIXES_DIS_MIS,draft_source_intake_v1,draft,FALSE,Draft objective: Spell words with dis- and mis-.,Draft for review: notice the spelling pattern in dislike and compare it with the examples.,The prefixes dis- and mis- are stable word parts that change meaning; children should spell the prefix clearly before the base word.,,dislike_en_gb,dislike_en_gb|disappear_en_gb|misread_en_gb|mistake_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_MOR_PREFIXES_IN_IM_IL_IR,draft_source_intake_v1,draft,FALSE,"Draft objective: Spell negative prefixes in-, im-, il-, ir-.",Draft for review: notice the spelling pattern in incorrect and compare it with the examples.,"Some negative prefixes change form depending on the next letter, as in in-, im-, il-, and ir-.",,incorrect_en_gb,incorrect_en_gb|impossible_en_gb|illegal_en_gb|irregular_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_MOR_PREFIXES_SUB_INTER_SUPER,draft_source_intake_v1,draft,FALSE,Draft objective: Spell common longer prefixes.,Draft for review: notice the spelling pattern in submarine and compare it with the examples.,Some longer prefixes are stable meaning units that help children spell and understand longer words.,,submarine_en_gb,submarine_en_gb|interact_en_gb|superman_en_gb|supermarket_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_MOR_SUFFIXES_NESS,draft_source_intake_v1,draft,FALSE,Draft objective: Spell words with suffix -ness.,Draft for review: notice the spelling pattern in kindness and compare it with the examples.,The suffix -ness is added to a base word to make a noun meaning a state or quality.,,kindness_en_gb,kindness_en_gb|happiness_en_gb|sadness_en_gb|darkness_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
