word_key,normalised_word,display_word,match_type,matched_forms,selection_reason,morpholex_segments,morpholex_pos,morpholex_nmorph,morpholex_prs_signature,derived_morphemes,derived_morphology_notes,confidence,review_status,needs_human_review_note
pan_en_gb,pan,pan,exact,pan,Exact MorphoLex row used.,{(pan)},NN|VB,1,"0,1,0",pan: root:pan,"MorphoLex-en exact evidence: [pan; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(pan)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
pane_en_gb,pane,pane,exact,pane,Exact MorphoLex row used.,{(pane)},NN,1,"0,1,0",pane: root:pane,"MorphoLex-en exact evidence: [pane; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(pane)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
panic_en_gb,panic,panic,exact,panic,Exact MorphoLex row used.,{(panic)},NN|VB,1,"0,1,0",panic: root:panic,"MorphoLex-en exact evidence: [panic; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(panic)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
paper_en_gb,paper,paper,exact,paper,Exact MorphoLex row used.,{(paper)},NN|VB,1,"0,1,0",paper: root:paper,"MorphoLex-en exact evidence: [paper; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(paper)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
park_en_gb,park,park,exact,park,Exact MorphoLex row used.,{(park)},NN|VB,1,"0,1,0",park: root:park,"MorphoLex-en exact evidence: [park; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(park)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
partial_en_gb,partial,partial,exact,partial,Exact MorphoLex row used.,{(part)}>al>,JJ,2,"0,1,1",partial: root:part + suffix:al,"MorphoLex-en exact evidence: [partial; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(part)}>al>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
parties_en_gb,parties,parties,exact,parties,Exact MorphoLex row used.,{(party)},NN|VB,1,"0,1,0",parties: root:party,"MorphoLex-en exact evidence: [parties; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(party)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
passed_en_gb,passed,passed,exact,passed,Exact MorphoLex row used.,{(pass)},VB,1,"0,1,0",passed: root:pass,"MorphoLex-en exact evidence: [passed; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(pass)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
passion_en_gb,passion,passion,exact,passion,Exact MorphoLex row used.,{(passion)},NN,1,"0,1,0",passion: root:passion,"MorphoLex-en exact evidence: [passion; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(passion)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
past_en_gb,past,past,exact,past,Exact MorphoLex row used.,{(past)},JJ|NN|RB,1,"0,1,0",past: root:past,"MorphoLex-en exact evidence: [past; POS=JJ|NN|RB; Nmorph=1; PRS=0,1,0; segmentation={(past)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
path_en_gb,path,path,exact,path,Exact MorphoLex row used.,{(patho)},NN,1,"0,1,0",path: root:patho,"MorphoLex-en exact evidence: [path; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(patho)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
payment_en_gb,payment,payment,exact,payment,Exact MorphoLex row used.,{(pay)}>ment>,NN,2,"0,1,1",payment: root:pay + suffix:ment,"MorphoLex-en exact evidence: [payment; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(pay)}>ment>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
peace_en_gb,peace,peace,exact,peace,Exact MorphoLex row used.,{(peace)},NN,1,"0,1,0",peace: root:peace,"MorphoLex-en exact evidence: [peace; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(peace)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
pen_en_gb,pen,pen,exact,pen,Exact MorphoLex row used.,{(pen)},NN,1,"0,1,0",pen: root:pen,"MorphoLex-en exact evidence: [pen; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(pen)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
people_en_gb,people,people,exact,people,Exact MorphoLex row used.,{(people)},NN|VB,1,"0,1,0",people: root:people,"MorphoLex-en exact evidence: [people; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(people)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
person_en_gb,person,person,exact,person,Exact MorphoLex row used.,{(person)},NN,1,"0,1,0",person: root:person,"MorphoLex-en exact evidence: [person; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(person)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
personal_en_gb,personal,personal,exact,personal,Exact MorphoLex row used.,{(person)}>al>,JJ|NN,2,"0,1,1",personal: root:person + suffix:al,"MorphoLex-en exact evidence: [personal; POS=JJ|NN; Nmorph=2; PRS=0,1,1; segmentation={(person)}>al>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
pet_en_gb,pet,pet,exact,pet,Exact MorphoLex row used.,{(pet)},NN|VB,1,"0,1,0",pet: root:pet,"MorphoLex-en exact evidence: [pet; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(pet)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
phone_en_gb,phone,phone,exact,phone,Exact MorphoLex row used.,{(phon)},NN|VB,1,"0,1,0",phone: root:phon,"MorphoLex-en exact evidence: [phone; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(phon)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
photo_en_gb,photo,photo,exact,photo,Exact MorphoLex row used.,{(photo)},NN,1,"0,1,0",photo: root:photo,"MorphoLex-en exact evidence: [photo; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(photo)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
photograph_en_gb,photograph,photograph,exact,photograph,Exact MorphoLex row used.,{(photo)(graph)},NN|VB,2,"0,2,0",photograph: root:photo + root:graph,"Greek roots photo meaning light and graph meaning write/draw. | MorphoLex-en exact evidence: [photograph; POS=NN|VB; Nmorph=2; PRS=0,2,0; segmentation={(photo)(graph)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
photography_en_gb,photography,photography,exact,photography,Exact MorphoLex row used.,{(photo)(graph)>y>},NN,3,"0,2,1",photography: root:photo + root:graph + suffix:y,"MorphoLex-en exact evidence: [photography; POS=NN; Nmorph=3; PRS=0,2,1; segmentation={(photo)(graph)>y>}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
picnic_en_gb,picnic,picnic,exact,picnic,Exact MorphoLex row used.,{(picnic)},NN,1,"0,1,0",picnic: root:picnic,"MorphoLex-en exact evidence: [picnic; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(picnic)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
picture_en_gb,picture,picture,exact,picture,Exact MorphoLex row used.,{(picto)>ure>},NN|VB,2,"0,1,1",picture: root:picto + suffix:ure,"MorphoLex-en exact evidence: [picture; POS=NN|VB; Nmorph=2; PRS=0,1,1; segmentation={(picto)>ure>}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
pie_en_gb,pie,pie,exact,pie,Exact MorphoLex row used.,{(pie)},NN,1,"0,1,0",pie: root:pie,"MorphoLex-en exact evidence: [pie; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(pie)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
piece_en_gb,piece,piece,exact,piece,Exact MorphoLex row used.,{(piece)},NN|VB,1,"0,1,0",piece: root:piece,"MorphoLex-en exact evidence: [piece; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(piece)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
pilot_en_gb,pilot,pilot,exact,pilot,Exact MorphoLex row used.,{(pilot)},NN|VB,1,"0,1,0",pilot: root:pilot,"MorphoLex-en exact evidence: [pilot; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(pilot)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
pin_en_gb,pin,pin,exact,pin,Exact MorphoLex row used.,{(pin)},NN|VB,1,"0,1,0",pin: root:pin,"MorphoLex-en exact evidence: [pin; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(pin)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
pink_en_gb,pink,pink,exact,pink,Exact MorphoLex row used.,{(pink)},JJ|NN,1,"0,1,0",pink: root:pink,"MorphoLex-en exact evidence: [pink; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(pink)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
pizza_en_gb,pizza,pizza,exact,pizza,Exact MorphoLex row used.,{(pizza)},NN,1,"0,1,0",pizza: root:pizza,"MorphoLex-en exact evidence: [pizza; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(pizza)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
place_en_gb,place,place,exact,place,Exact MorphoLex row used.,{(place)},NN|VB,1,"0,1,0",place: root:place,"MorphoLex-en exact evidence: [place; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(place)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
plain_en_gb,plain,plain,exact,plain,Exact MorphoLex row used.,{(plain)},JJ|NN|RB,1,"0,1,0",plain: root:plain,"MorphoLex-en exact evidence: [plain; POS=JJ|NN|RB; Nmorph=1; PRS=0,1,0; segmentation={(plain)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
plan_en_gb,plan,plan,exact,plan,Exact MorphoLex row used.,{(plan)},NN|VB,1,"0,1,0",plan: root:plan,"MorphoLex-en exact evidence: [plan; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(plan)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
plane_en_gb,plane,plane,exact,plane,Exact MorphoLex row used.,{(plane)},NN|VB,1,"0,1,0",plane: root:plane,"MorphoLex-en exact evidence: [plane; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(plane)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
planned_en_gb,planned,planned,exact,planned,Exact MorphoLex row used.,{(plan)},VB|JJ,1,"0,1,0",planned: root:plan,"Double the final consonant before -ed when the final consonant follows a short vowel: plan -> planned. | MorphoLex-en exact evidence: [planned; POS=VB|JJ; Nmorph=1; PRS=0,1,0; segmentation={(plan)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
plastic_en_gb,plastic,plastic,exact,plastic,Exact MorphoLex row used.,{(plastic)},NN|JJ,1,"0,1,0",plastic: root:plastic,"MorphoLex-en exact evidence: [plastic; POS=NN|JJ; Nmorph=1; PRS=0,1,0; segmentation={(plastic)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
play_en_gb,play,play,exact,play,Exact MorphoLex row used.,{(play)},VB|NN,1,"0,1,0",play: root:play,"MorphoLex-en exact evidence: [play; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(play)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
player_en_gb,player,player,exact,player,Exact MorphoLex row used.,{(play)}>er>,NN,2,"0,1,1",player: root:play + suffix:er,"Base word play with suffix -er; supports identifying the base word before a suffix. | MorphoLex-en exact evidence: [player; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(play)}>er>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
played_en_gb,played,played,exact,played,Exact MorphoLex row used.,{(play)},VB,1,"0,1,0",played: root:play,"Base word play with suffix -ed; supports identifying the base word inside an inflected word. | MorphoLex-en exact evidence: [played; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(play)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
playground_en_gb,playground,playground,exact,playground,Exact MorphoLex row used.,{(play)}{(ground)},NN,2,"0,2,0",playground: root:play + root:ground,"MorphoLex-en exact evidence: [playground; POS=NN; Nmorph=2; PRS=0,2,0; segmentation={(play)}{(ground)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
playing_en_gb,playing,playing,exact,playing,Exact MorphoLex row used.,{(play)},VB|NN,1,"0,1,0",playing: root:play,"MorphoLex-en exact evidence: [playing; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(play)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
plays_en_gb,plays,plays,exact,plays,Exact MorphoLex row used.,{(play)},VB|NN,1,"0,1,0",plays: root:play,"MorphoLex-en exact evidence: [plays; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(play)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
please_en_gb,please,please,exact,please,Exact MorphoLex row used.,{(please)},VB|NN,1,"0,1,0",please: root:please,"MorphoLex-en exact evidence: [please; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(please)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
point_en_gb,point,point,exact,point,Exact MorphoLex row used.,{(point)},NN|VB,1,"0,1,0",point: root:point,"MorphoLex-en exact evidence: [point; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(point)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
poisonous_en_gb,poisonous,poisonous,exact,poisonous,Exact MorphoLex row used.,{(poison)}>ious>,JJ,2,"0,1,1",poisonous: root:poison + suffix:ious,"MorphoLex-en exact evidence: [poisonous; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(poison)}>ious>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
politician_en_gb,politician,politician,exact,politician,Exact MorphoLex row used.,{(politic)}>ian>,NN,2,"0,1,1",politician: root:politic + suffix:ian,"MorphoLex-en exact evidence: [politician; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(politic)}>ian>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
pool_en_gb,pool,pool,exact,pool,Exact MorphoLex row used.,{(pool)},NN|VB,1,"0,1,0",pool: root:pool,"MorphoLex-en exact evidence: [pool; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(pool)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
popular_en_gb,popular,popular,exact,popular,Exact MorphoLex row used.,{(popul)>ar>},JJ|NN,2,"0,1,1",popular: root:popul + suffix:ar,"MorphoLex-en exact evidence: [popular; POS=JJ|NN; Nmorph=2; PRS=0,1,1; segmentation={(popul)>ar>}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
port_en_gb,port,port,exact,port,Exact MorphoLex row used.,{(port)},NN|VB,1,"0,1,0",port: root:port,"MorphoLex-en exact evidence: [port; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(port)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
transport_en_gb,transport,transport,exact,transport,Exact MorphoLex row used.,{<trans<(port)},NN,2,"1,1,0",transport: prefix:trans + root:port,"MorphoLex-en exact evidence: [transport; POS=NN; Nmorph=2; PRS=1,1,0; segmentation={<trans<(port)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
possibility_en_gb,possibility,possibility,exact,possibility,Exact MorphoLex row used.,{(possible)}>ity>,NN,2,"0,1,1",possibility: root:possible + suffix:ity,"MorphoLex-en exact evidence: [possibility; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(possible)}>ity>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
possible_en_gb,possible,possible,exact,possible,Exact MorphoLex row used.,{(possible)},JJ|RB|NN,1,"0,1,0",possible: root:possible,"MorphoLex-en exact evidence: [possible; POS=JJ|RB|NN; Nmorph=1; PRS=0,1,0; segmentation={(possible)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
post_en_gb,post,post,exact,post,Exact MorphoLex row used.,{(post)},NN|VB|JJ,1,"0,1,0",post: root:post,"MorphoLex-en exact evidence: [post; POS=NN|VB|JJ; Nmorph=1; PRS=0,1,0; segmentation={(post)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
pot_en_gb,pot,pot,exact,pot,Exact MorphoLex row used.,{(pot)},NN,1,"0,1,0",pot: root:pot,"MorphoLex-en exact evidence: [pot; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(pot)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
potential_en_gb,potential,potential,exact,potential,Exact MorphoLex row used.,{(pot)>ant>>al>},JJ|NN,3,"0,1,2",potential: root:pot + suffix:ant + suffix:al,"MorphoLex-en exact evidence: [potential; POS=JJ|NN; Nmorph=3; PRS=0,1,2; segmentation={(pot)>ant>>al>}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
precious_en_gb,precious,precious,exact,precious,Exact MorphoLex row used.,{(precious)},JJ,1,"0,1,0",precious: root:precious,"MorphoLex-en exact evidence: [precious; POS=JJ; Nmorph=1; PRS=0,1,0; segmentation={(precious)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
preheat_en_gb,preheat,preheat,exact,preheat,Exact MorphoLex row used.,<pre<{(heat)},VB,2,"1,1,0",preheat: prefix:pre + root:heat,"MorphoLex-en exact evidence: [preheat; POS=VB; Nmorph=2; PRS=1,1,0; segmentation=<pre<{(heat)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
pretty_en_gb,pretty,pretty,exact,pretty,Exact MorphoLex row used.,{(pretty)},RB|JJ,1,"0,1,0",pretty: root:pretty,"MorphoLex-en exact evidence: [pretty; POS=RB|JJ; Nmorph=1; PRS=0,1,0; segmentation={(pretty)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
preview_en_gb,preview,preview,exact,preview,Exact MorphoLex row used.,<pre<{(view)},NN|VB,2,"1,1,0",preview: prefix:pre + root:view,"MorphoLex-en exact evidence: [preview; POS=NN|VB; Nmorph=2; PRS=1,1,0; segmentation=<pre<{(view)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
prey_en_gb,prey,prey,exact,prey,Exact MorphoLex row used.,{(prey)},NN|VB,1,"0,1,0",prey: root:prey,"MorphoLex-en exact evidence: [prey; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(prey)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
promise_en_gb,promise,promise,exact,promise,Exact MorphoLex row used.,{(promise)},NN|VB,1,"0,1,0",promise: root:promise,"MorphoLex-en exact evidence: [promise; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(promise)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
protein_en_gb,protein,protein,exact,protein,Exact MorphoLex row used.,{(protein)},NN,1,"0,1,0",protein: root:protein,"MorphoLex-en exact evidence: [protein; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(protein)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
prove_en_gb,prove,prove,exact,prove,Exact MorphoLex row used.,{(prove)},VB|NN,1,"0,1,0",prove: root:prove,"MorphoLex-en exact evidence: [prove; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(prove)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
public_en_gb,public,public,exact,public,Exact MorphoLex row used.,{(public)},JJ|NN|RB,1,"0,1,0",public: root:public,"MorphoLex-en exact evidence: [public; POS=JJ|NN|RB; Nmorph=1; PRS=0,1,0; segmentation={(public)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
puddle_en_gb,puddle,puddle,exact,puddle,Exact MorphoLex row used.,{(puddle)},NN,1,"0,1,0",puddle: root:puddle,"MorphoLex-en exact evidence: [puddle; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(puddle)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
