word_key,normalised_word,display_word,dialect_code,previous_frequency_band,promoted_frequency_band,frequency_changed,frequency_source_used,recommended_frequency_band,previous_age_band,promoted_age_band,age_changed,recommended_age_number,recommended_age_number_unrounded,age_source_status,age_review_flags,promotion_status,review_notes
port_en_gb,port,port,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,mid_secondary,TRUE,15,14.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
transport_en_gb,transport,transport,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,lower_secondary,TRUE,13,13.25,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
possibility_en_gb,possibility,possibility,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,10,9.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
possible_en_gb,possible,possible,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,7.75,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
post_en_gb,post,post,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,11,10.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
pot_en_gb,pot,pot,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,11,10.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
potential_en_gb,potential,potential,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,11,11.25,aoa_and_uk,aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
precious_en_gb,precious,precious,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,10,10.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
preheat_en_gb,preheat,preheat,en-GB,medium,low,TRUE,wordfreq,low,candidate_review,upper_primary,TRUE,11,10.5,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
pretty_en_gb,pretty,pretty,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
preview_en_gb,preview,preview,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
prey_en_gb,prey,prey,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,middle_primary,TRUE,9,8.75,aoa_and_uk,aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
promise_en_gb,promise,promise,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,8.12,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
protein_en_gb,protein,protein,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,10,9.75,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
prove_en_gb,prove,prove,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,8.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
public_en_gb,public,public,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,8.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
puddle_en_gb,puddle,puddle,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
puff_en_gb,puff,puff,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,7,7.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
pull_en_gb,pull,pull,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,7.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
pupil_en_gb,pupil,pupil,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,7,7.12,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
purple_en_gb,purple,purple,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
push_en_gb,push,push,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,7.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
put_en_gb,put,put,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,5.5,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
quack_en_gb,quack,quack,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,upper_primary,TRUE,10,10.25,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
quart_en_gb,quart,quart,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
quarter_en_gb,quarter,quarter,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,lower_secondary,TRUE,12,11.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
quartz_en_gb,quartz,quartz,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,later_review,TRUE,17,16.5,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
queen_en_gb,queen,queen,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
question_en_gb,question,question,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,lower_secondary,TRUE,12,11.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
quick_en_gb,quick,quick,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,later_review,TRUE,18,18,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
quickest_en_gb,quickest,quickest,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,5,5,manual_uk_curriculum_fill,manual_uk_curriculum_age_fill|source_band:age_5_6,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
quickly_en_gb,quickly,quickly,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,uk_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
quiz_en_gb,quiz,quiz,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,6,6,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
rabbit_en_gb,rabbit,rabbit,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
rain_en_gb,rain,rain,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,5.5,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
range_en_gb,range,range,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,11,10.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
ray_en_gb,ray,ray,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,10,9.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
read_en_gb,read,read,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,5.5,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
readable_en_gb,readable,readable,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,upper_primary,TRUE,11,10.5,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
reading_en_gb,reading,reading,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,8.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
reads_en_gb,reads,reads,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,5,5,manual_uk_curriculum_fill,manual_uk_curriculum_age_fill|source_band:age_5_6,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
receive_en_gb,receive,receive,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,8.75,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
red_en_gb,red,red,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,10,10.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
remember_en_gb,remember,remember,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,9.12,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
replay_en_gb,replay,replay,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,7,7,manual_uk_curriculum_fill,manual_uk_curriculum_age_fill|source_band:age_7_8,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
replayed_en_gb,replayed,replayed,en-GB,medium,low,TRUE,wordfreq,low,candidate_review,early_primary,TRUE,7,7,manual_uk_curriculum_fill,manual_uk_curriculum_age_fill|source_band:age_7_8,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
rescue_en_gb,rescue,rescue,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,7.75,aoa_and_uk,aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
rewrite_en_gb,rewrite,rewrite,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,7,6.5,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
rich_en_gb,rich,rich,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,lower_secondary,TRUE,12,11.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
rick_en_gb,rick,rick,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,later_review,TRUE,18,18,aoa_only,aoa_18_plus_only,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
rid_en_gb,rid,rid,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,8.5,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
right_en_gb,right,right,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,6.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
ring_en_gb,ring,ring,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,8.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
rip_en_gb,rip,rip,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,11,11.25,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
ritual_en_gb,ritual,ritual,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,later_review,TRUE,18,18,aoa_only,aoa_18_plus_only,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
road_en_gb,road,road,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,6.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
roar_en_gb,roar,roar,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,6,6,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
robot_en_gb,robot,robot,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,8.5,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
rock_en_gb,rock,rock,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,lower_secondary,TRUE,13,12.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
rode_en_gb,rode,rode,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
rope_en_gb,rope,rope,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,7.25,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
rose_en_gb,rose,rose,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
rough_en_gb,rough,rough,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,8.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
rude_en_gb,rude,rude,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,8.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
run_en_gb,run,run,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,lower_secondary,TRUE,13,12.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
runner_en_gb,runner,runner,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,8.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
running_en_gb,running,running,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,lower_secondary,TRUE,12,11.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
runs_en_gb,runs,runs,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,later_review,TRUE,17,16.5,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
sad_en_gb,sad,sad,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
sadder_en_gb,sadder,sadder,en-GB,medium,low,TRUE,wordfreq,low,candidate_review,early_primary,TRUE,6,6,uk_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
saddest_en_gb,saddest,saddest,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,6,6,uk_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
sadly_en_gb,sadly,sadly,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,uk_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
sadness_en_gb,sadness,sadness,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,6,6,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
