word_key,normalised_word,display_word,dialect_code,current_frequency_band,recommended_frequency_band,frequency_primary_source,frequency_source_used,frequency_match_status,frequency_evidence,bnc_fallback_match_status,bnc_fallback_evidence,bnc_wordfreq_band_comparison_status,current_age_band,recommended_age_band,aoa_evidence_status,recommendation_status,review_notes,recommended_age_number_unrounded,recommended_age_number,age_source_status,aoa_median_age,aoa_meaning_row_count,uk_curriculum_age,age_review_flags
unlock_en_gb,unlock,unlock,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.9,unmatched,,comparison_only,candidate_review,upper_primary,aoa_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,10.5,11,aoa_only,10.5,1,,
use_en_gb,use,use,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.81,exact,BNC frequency=629; rank=143; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6.75,7,aoa_and_uk,8.5,4,5,multiple_meanings_review|aoa_uk_difference_over_2_years
useful_en_gb,useful,useful,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.72,exact,BNC frequency=101; rank=1057; band=high,agree,candidate_review,early_primary,aoa_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_only,6,1,,
usually_en_gb,usually,usually,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.15,exact,BNC frequency=191; rank=520; band=high,agree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,8.75,9,aoa_and_uk,10.5,1,7,aoa_uk_difference_over_2_years
vegetable_en_gb,vegetable,vegetable,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.94,unmatched,,comparison_only,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,8.12,8,aoa_and_uk,7.25,2,9,multiple_meanings_review
vie_en_gb,vie,vie,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.35,unmatched,,comparison_only,candidate_review,later_review,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,18,18,aoa_only,18,1,,aoa_18_plus_only
vying_en_gb,vying,vying,en-GB,medium,low,wordfreq,wordfreq,exact,wordfreq zipf=2.92,unmatched,,comparison_only,candidate_review,later_review,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,18,18,aoa_only,18,1,,aoa_18_plus_only
village_en_gb,village,village,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.82,exact,BNC frequency=109; rank=967; band=high,agree,candidate_review,early_primary,aoa_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_only,6,1,,
visible_en_gb,visible,visible,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.39,exact,BNC frequency=29; rank=3368; band=medium,disagree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.75,8,aoa_and_uk,8.5,1,7,
vision_en_gb,vision,vision,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.63,exact,BNC frequency=42; rank=2481; band=medium,disagree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.25,7,aoa_and_uk,8.5,3,6,multiple_meanings_review|aoa_uk_difference_over_2_years
visitor_en_gb,visitor,visitor,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.01,exact,BNC frequency=22; rank=4096; band=medium,disagree,candidate_review,early_primary,aoa_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_only,6,1,,
wait_en_gb,wait,wait,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.35,exact,BNC frequency=84; rank=1270; band=medium,disagree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6.62,7,aoa_and_uk,8.25,2,5,multiple_meanings_review|aoa_uk_difference_over_2_years
walk_en_gb,walk,walk,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.08,exact,BNC frequency=105; rank=1013; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.25,7,aoa_and_uk,8.5,4,6,multiple_meanings_review|aoa_uk_difference_over_2_years
walked_en_gb,walked,walked,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.67,exact,BNC frequency=94; rank=1137; band=medium,disagree,candidate_review,early_primary,manual_uk_curriculum_fill,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Manual missing-age fill applied from Katie Sanderson missing age evidence UK curriculum fill; active canonical_words.csv age_band unchanged.,5,5,manual_uk_curriculum_fill,,0,5,manual_uk_curriculum_age_fill|source_band:age_5_6
want_en_gb,want,want,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=6.04,exact,BNC frequency=572; rank=156; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.25,7,aoa_and_uk,8.5,2,6,multiple_meanings_review|aoa_uk_difference_over_2_years
wanted_en_gb,wanted,wanted,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.36,exact,BNC frequency=234; rank=408; band=high,agree,candidate_review,early_primary,manual_uk_curriculum_fill,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Manual missing-age fill applied from Katie Sanderson missing age evidence UK curriculum fill; active canonical_words.csv age_band unchanged.,5,5,manual_uk_curriculum_fill,,0,5,manual_uk_curriculum_age_fill|source_band:age_5_6
war_en_gb,war,war,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.46,exact,BNC frequency=279; rank=321; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_and_uk,6,2,6,multiple_meanings_review
ward_en_gb,ward,ward,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.37,exact,BNC frequency=34; rank=2964; band=medium,disagree,candidate_review,mid_secondary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,14.5,15,aoa_only,14.5,3,,multiple_meanings_review
warm_en_gb,warm,warm,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.71,exact,BNC frequency=64; rank=1670; band=medium,disagree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,9.25,9,aoa_and_uk,12.5,5,6,multiple_meanings_review|aoa_uk_difference_over_2_years
