word_key,match_type,matched_forms,selection_reason,before_morphemes,after_morphemes,before_morphology_notes,after_morphology_notes,before_source_name,after_source_name,before_confidence,after_confidence,before_review_status,after_review_status,pronunciation_fields_changed,grapheme_irregularity_fields_changed
photograph_en_gb,exact,photograph,Exact MorphoLex row used.,photo + graph,photograph: root:photo + root:graph,Greek roots photo meaning light and graph meaning write/draw.,"Greek roots photo meaning light and graph meaning write/draw. | MorphoLex-en exact evidence: [photograph; POS=NN|VB; Nmorph=2; PRS=0,2,0; segmentation={(photo)(graph)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
photography_en_gb,exact,photography,Exact MorphoLex row used.,,photography: root:photo + root:graph + suffix:y,,"MorphoLex-en exact evidence: [photography; POS=NN; Nmorph=3; PRS=0,2,1; segmentation={(photo)(graph)>y>}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
picnic_en_gb,exact,picnic,Exact MorphoLex row used.,,picnic: root:picnic,,"MorphoLex-en exact evidence: [picnic; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(picnic)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
picture_en_gb,exact,picture,Exact MorphoLex row used.,,picture: root:picto + suffix:ure,,"MorphoLex-en exact evidence: [picture; POS=NN|VB; Nmorph=2; PRS=0,1,1; segmentation={(picto)>ure>}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
pie_en_gb,exact,pie,Exact MorphoLex row used.,,pie: root:pie,,"MorphoLex-en exact evidence: [pie; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(pie)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
piece_en_gb,exact,piece,Exact MorphoLex row used.,,piece: root:piece,,"MorphoLex-en exact evidence: [piece; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(piece)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
pilot_en_gb,exact,pilot,Exact MorphoLex row used.,,pilot: root:pilot,,"MorphoLex-en exact evidence: [pilot; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(pilot)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
pin_en_gb,exact,pin,Exact MorphoLex row used.,,pin: root:pin,,"MorphoLex-en exact evidence: [pin; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(pin)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
pink_en_gb,exact,pink,Exact MorphoLex row used.,,pink: root:pink,,"MorphoLex-en exact evidence: [pink; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(pink)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
pizza_en_gb,exact,pizza,Exact MorphoLex row used.,,pizza: root:pizza,,"MorphoLex-en exact evidence: [pizza; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(pizza)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
place_en_gb,exact,place,Exact MorphoLex row used.,,place: root:place,,"MorphoLex-en exact evidence: [place; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(place)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
plain_en_gb,exact,plain,Exact MorphoLex row used.,,plain: root:plain,,"MorphoLex-en exact evidence: [plain; POS=JJ|NN|RB; Nmorph=1; PRS=0,1,0; segmentation={(plain)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
plan_en_gb,exact,plan,Exact MorphoLex row used.,,plan: root:plan,,"MorphoLex-en exact evidence: [plan; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(plan)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
plane_en_gb,exact,plane,Exact MorphoLex row used.,,plane: root:plane,,"MorphoLex-en exact evidence: [plane; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(plane)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
planned_en_gb,exact,planned,Exact MorphoLex row used.,plan + ed,planned: root:plan,Double the final consonant before -ed when the final consonant follows a short vowel: plan -> planned.,"Double the final consonant before -ed when the final consonant follows a short vowel: plan -> planned. | MorphoLex-en exact evidence: [planned; POS=VB|JJ; Nmorph=1; PRS=0,1,0; segmentation={(plan)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
plastic_en_gb,exact,plastic,Exact MorphoLex row used.,,plastic: root:plastic,,"MorphoLex-en exact evidence: [plastic; POS=NN|JJ; Nmorph=1; PRS=0,1,0; segmentation={(plastic)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
play_en_gb,exact,play,Exact MorphoLex row used.,,play: root:play,,"MorphoLex-en exact evidence: [play; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(play)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
player_en_gb,exact,player,Exact MorphoLex row used.,play + er,player: root:play + suffix:er,Base word play with suffix -er; supports identifying the base word before a suffix.,"Base word play with suffix -er; supports identifying the base word before a suffix. | MorphoLex-en exact evidence: [player; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(play)}>er>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
played_en_gb,exact,played,Exact MorphoLex row used.,play + ed,played: root:play,Base word play with suffix -ed; supports identifying the base word inside an inflected word.,"Base word play with suffix -ed; supports identifying the base word inside an inflected word. | MorphoLex-en exact evidence: [played; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(play)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
playground_en_gb,exact,playground,Exact MorphoLex row used.,,playground: root:play + root:ground,,"MorphoLex-en exact evidence: [playground; POS=NN; Nmorph=2; PRS=0,2,0; segmentation={(play)}{(ground)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
playing_en_gb,exact,playing,Exact MorphoLex row used.,,playing: root:play,,"MorphoLex-en exact evidence: [playing; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(play)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
plays_en_gb,exact,plays,Exact MorphoLex row used.,,plays: root:play,,"MorphoLex-en exact evidence: [plays; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(play)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
please_en_gb,exact,please,Exact MorphoLex row used.,,please: root:please,,"MorphoLex-en exact evidence: [please; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(please)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
point_en_gb,exact,point,Exact MorphoLex row used.,,point: root:point,,"MorphoLex-en exact evidence: [point; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(point)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
poisonous_en_gb,exact,poisonous,Exact MorphoLex row used.,,poisonous: root:poison + suffix:ious,,"MorphoLex-en exact evidence: [poisonous; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(poison)}>ious>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
politician_en_gb,exact,politician,Exact MorphoLex row used.,,politician: root:politic + suffix:ian,,"MorphoLex-en exact evidence: [politician; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(politic)}>ian>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
pool_en_gb,exact,pool,Exact MorphoLex row used.,,pool: root:pool,,"MorphoLex-en exact evidence: [pool; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(pool)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
popular_en_gb,exact,popular,Exact MorphoLex row used.,,popular: root:popul + suffix:ar,,"MorphoLex-en exact evidence: [popular; POS=JJ|NN; Nmorph=2; PRS=0,1,1; segmentation={(popul)>ar>}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
port_en_gb,exact,port,Exact MorphoLex row used.,,port: root:port,,"MorphoLex-en exact evidence: [port; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(port)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
transport_en_gb,exact,transport,Exact MorphoLex row used.,,transport: prefix:trans + root:port,,"MorphoLex-en exact evidence: [transport; POS=NN; Nmorph=2; PRS=1,1,0; segmentation={<trans<(port)}] Selection note: Exact MorphoLex row used.",CMU Pronouncing Dictionary,MorphoLex-en,low,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
possibility_en_gb,exact,possibility,Exact MorphoLex row used.,,possibility: root:possible + suffix:ity,,"MorphoLex-en exact evidence: [possibility; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(possible)}>ity>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
possible_en_gb,exact,possible,Exact MorphoLex row used.,,possible: root:possible,,"MorphoLex-en exact evidence: [possible; POS=JJ|RB|NN; Nmorph=1; PRS=0,1,0; segmentation={(possible)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
post_en_gb,exact,post,Exact MorphoLex row used.,,post: root:post,,"MorphoLex-en exact evidence: [post; POS=NN|VB|JJ; Nmorph=1; PRS=0,1,0; segmentation={(post)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
pot_en_gb,exact,pot,Exact MorphoLex row used.,,pot: root:pot,,"MorphoLex-en exact evidence: [pot; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(pot)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
potential_en_gb,exact,potential,Exact MorphoLex row used.,,potential: root:pot + suffix:ant + suffix:al,,"MorphoLex-en exact evidence: [potential; POS=JJ|NN; Nmorph=3; PRS=0,1,2; segmentation={(pot)>ant>>al>}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
precious_en_gb,exact,precious,Exact MorphoLex row used.,,precious: root:precious,,"MorphoLex-en exact evidence: [precious; POS=JJ; Nmorph=1; PRS=0,1,0; segmentation={(precious)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
preheat_en_gb,exact,preheat,Exact MorphoLex row used.,,preheat: prefix:pre + root:heat,,"MorphoLex-en exact evidence: [preheat; POS=VB; Nmorph=2; PRS=1,1,0; segmentation=<pre<{(heat)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
pretty_en_gb,exact,pretty,Exact MorphoLex row used.,,pretty: root:pretty,,"MorphoLex-en exact evidence: [pretty; POS=RB|JJ; Nmorph=1; PRS=0,1,0; segmentation={(pretty)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
preview_en_gb,exact,preview,Exact MorphoLex row used.,,preview: prefix:pre + root:view,,"MorphoLex-en exact evidence: [preview; POS=NN|VB; Nmorph=2; PRS=1,1,0; segmentation=<pre<{(view)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
prey_en_gb,exact,prey,Exact MorphoLex row used.,,prey: root:prey,,"MorphoLex-en exact evidence: [prey; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(prey)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
promise_en_gb,exact,promise,Exact MorphoLex row used.,,promise: root:promise,,"MorphoLex-en exact evidence: [promise; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(promise)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
protein_en_gb,exact,protein,Exact MorphoLex row used.,,protein: root:protein,,"MorphoLex-en exact evidence: [protein; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(protein)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
prove_en_gb,exact,prove,Exact MorphoLex row used.,,prove: root:prove,,"MorphoLex-en exact evidence: [prove; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(prove)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
public_en_gb,exact,public,Exact MorphoLex row used.,,public: root:public,,"MorphoLex-en exact evidence: [public; POS=JJ|NN|RB; Nmorph=1; PRS=0,1,0; segmentation={(public)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
puddle_en_gb,exact,puddle,Exact MorphoLex row used.,,puddle: root:puddle,,"MorphoLex-en exact evidence: [puddle; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(puddle)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
puff_en_gb,exact,puff,Exact MorphoLex row used.,,puff: root:puff,,"MorphoLex-en exact evidence: [puff; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(puff)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
pull_en_gb,exact,pull,Exact MorphoLex row used.,,pull: root:pull,,"MorphoLex-en exact evidence: [pull; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(pull)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
pupil_en_gb,exact,pupil,Exact MorphoLex row used.,,pupil: root:pupil,,"MorphoLex-en exact evidence: [pupil; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(pupil)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
purple_en_gb,exact,purple,Exact MorphoLex row used.,,purple: root:purple,,"MorphoLex-en exact evidence: [purple; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(purple)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
push_en_gb,exact,push,Exact MorphoLex row used.,,push: root:push,,"MorphoLex-en exact evidence: [push; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(push)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
put_en_gb,exact,put,Exact MorphoLex row used.,,put: root:put,,"MorphoLex-en exact evidence: [put; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(put)}] Selection note: Exact MorphoLex row used.",CMU Pronouncing Dictionary,MorphoLex-en,low,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
quack_en_gb,exact,quack,Exact MorphoLex row used.,,quack: root:quack,,"MorphoLex-en exact evidence: [quack; POS=NN|minor|VB; Nmorph=1; PRS=0,1,0; segmentation={(quack)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
