word_key,selected_source,selection_reason,before_syllables,after_syllables,before_phoneme_hint,after_phoneme_hint,before_stress_pattern,after_stress_pattern,before_has_schwa,after_has_schwa,before_grapheme_notes,after_grapheme_notes,before_morphemes,after_morphemes,before_morphology_notes,after_morphology_notes,before_irregularity_notes,after_irregularity_notes,before_source_name,after_source_name,before_confidence,after_confidence,before_review_status,after_review_status,morphology_changed
people_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/pˈiːpəl/,,primary-unstressed,,TRUE,,,,,,,common high-frequency tricky word,common high-frequency tricky word,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
person_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/pˈɜːsən/,,primary-unstressed,,TRUE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
personal_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,3,,/pˈɜːsənəl/,,primary-unstressed-unstressed,,TRUE,,,,,,,suffix al,suffix al,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
pet_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/pˈɛt/,,primary,,FALSE,,,,,,,regular,regular,Canonical spelling word-map workbook v1,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
phone_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/fˈəʊn/,,primary,,TRUE,,,,,,,ph for f,ph for f,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
photo_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/fˈəʊtəʊ/,,primary-unstressed,,TRUE,,,,,,,ph for f,ph for f,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
photograph_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,3,,/fˈəʊtəɡɹˌæf/,,primary-unstressed-secondary,,TRUE,,,photo + graph,photo + graph,Greek roots photo meaning light and graph meaning write/draw.,Greek roots photo meaning light and graph meaning write/draw.,,,Katie Sanderson remaining blocker review,open-dict-data ipa-dict en_UK,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE
photography_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,4,,/fətˈɒɡɹəfˌi/,,unstressed-primary-unstressed-secondary,,TRUE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,low,medium,draft,approved_for_first_exposure,FALSE
picnic_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/pˈɪknɪk/,,primary-unstressed,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
picture_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/pˈɪktʃɐ/,,primary-unstressed,,TRUE,,,,,,,final ture,final ture,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
pie_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/pˈaɪ/,,primary,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
piece_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/pˈiːs/,,primary,,FALSE,,,,,,,content word homophone,content word homophone,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
pilot_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/pˈaɪlət/,,primary-unstressed,,TRUE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
pin_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/pˈɪn/,,primary,,FALSE,,,,,,,regular,regular,Canonical spelling word-map workbook v1,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
pink_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/pˈɪŋk/,,primary,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
pizza_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/pˈiːtsɐ/,,primary-unstressed,,TRUE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
place_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/plˈeɪs/,,primary,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
plain_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/plˈeɪn/,,primary,,FALSE,,,,,,,regular,regular,Canonical spelling word-map workbook v1,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
plan_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/plˈæn/,,primary,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,low,medium,draft,approved_for_first_exposure,FALSE
plane_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/plˈeɪn/,,primary,,FALSE,,,,,,,regular,regular,Canonical spelling word-map workbook v1,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
planned_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/plˈænd/,,primary,,FALSE,,,plan + ed,plan + ed,Double the final consonant before -ed when the final consonant follows a short vowel: plan -> planned.,Double the final consonant before -ed when the final consonant follows a short vowel: plan -> planned.,past tense double final consonant,past tense double final consonant,Katie Sanderson remaining blocker review,open-dict-data ipa-dict en_UK,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE
plastic_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/plˈɑːstɪk/,,primary-unstressed,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
play_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/plˈeɪ/,,primary,,FALSE,,,,,,,regular,regular,Canonical spelling word-map workbook v1,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
player_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/plˈeɪɐ/,,primary,,TRUE,,,play + er,play + er,Base word play with suffix -er; supports identifying the base word before a suffix.,Base word play with suffix -er; supports identifying the base word before a suffix.,,,Katie Sanderson remaining blocker review,open-dict-data ipa-dict en_UK,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE
played_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/plˈeɪd/,,primary,,FALSE,,,play + ed,play + ed,Base word play with suffix -ed; supports identifying the base word inside an inflected word.,Base word play with suffix -ed; supports identifying the base word inside an inflected word.,,,Katie Sanderson remaining blocker review,open-dict-data ipa-dict en_UK,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE
playground_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/plˈeɪɡɹaʊnd/,,primary-unstressed,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
playing_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/plˈeɪɪŋ/,,primary,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
plays_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/plˈeɪz/,,primary,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
please_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/plˈiːz/,,primary,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
point_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/pˈɔɪnt/,,primary,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
poisonous_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,3,,/pˈɔɪzənəs/,,primary-unstressed-unstressed,,TRUE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
politician_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,4,,/pˌɒlɪtˈɪʃən/,,secondary-unstressed-primary-unstressed,,TRUE,,,,,,,final cian,final cian,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
pool_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/pˈuːl/,,primary,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
popular_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,3,,/pˈɒpjʊlɐ/,,primary-unstressed-unstressed,,TRUE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
port_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/pˈɔːt/,,primary,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,low,medium,draft,approved_for_first_exposure,FALSE
transport_en_gb,cmudict_fallback,No exact British IPA row exists; CMUdict fallback is approved for this candidate pass.,,2,,T R AE0 N S P AO1 R T / T R AE1 N S P AO0 R T,,unstressed-primary,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,CMU Pronouncing Dictionary,low,low,draft,approved_for_first_exposure,FALSE
possibility_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,5,,/pˌɒsəbˈɪlɪti/,,secondary-unstressed-primary-unstressed-unstressed,,TRUE,,,,,,,suffix ity,suffix ity,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
possible_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,3,,/pˈɒsəbəl/,,primary-unstressed-unstressed,,TRUE,,,,,,,suffix able/ible,suffix able/ible,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
post_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/pˈəʊst/,,primary,,TRUE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
pot_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/pˈɒt/,,primary,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
potential_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,3,,/pətˈɛnʃəl/,,unstressed-primary-unstressed,,TRUE,,,,,,,final tial,final tial,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
precious_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/pɹˈɛʃəs/,,primary-unstressed,,TRUE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
preheat_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/pɹɪhˈiːt/,,unstressed-primary,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
pretty_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/pɹˈɪti/,,primary-unstressed,,FALSE,,,,,,,remembered double letter word,remembered double letter word,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
preview_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/pɹˈiːvjuː/,,primary-unstressed,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
prey_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/pɹˈeɪ/,,primary,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
promise_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/pɹˈɒmɪs/,,primary-unstressed,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
protein_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/pɹˈəʊtiːn/,,primary-unstressed,,TRUE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
prove_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/pɹˈuːv/,,primary,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
public_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/pˈʌblɪk/,,primary-unstressed,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
puddle_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/pˈʌdəl/,,primary-unstressed,,TRUE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
puff_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/pˈʌf/,,primary,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
pull_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,1,,/pˈʊl/,,primary,,FALSE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
pupil_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/pjˈuːpəl/,,primary-unstressed,,TRUE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
purple_en_gb,british_ipa,Exact British IPA row exists; British IPA is approved primary pronunciation source.,,2,,/pˈɜːpəl/,,primary-unstressed,,TRUE,,,,,,,,,Domain 4 seed expansion artifact,open-dict-data ipa-dict en_UK,medium,medium,in_review,approved_for_first_exposure,FALSE
