word_key,display_word,age_band,complexity_band,dictation_sentence,dictation_target_token_index,audio_text,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status,reviewed_by,reviewed_at,review_notes,child_language_review,british_english_review,accessibility_review,final_decision
bored_en_gb,bored,middle_primary,low,The class practised the word bored.,5,The class practised the word bored.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
forty_en_gb,forty,early_primary,medium,The class practised the word forty.,5,The class practised the word forty.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
patience_en_gb,patience,middle_primary,medium,The class practised the word patience.,5,The class practised the word patience.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
privilege_en_gb,privilege,middle_primary,medium,The class practised the word privilege.,5,The class practised the word privilege.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
excitement_en_gb,excitement,early_primary,high,The class practised the word excitement.,5,The class practised the word excitement.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
boot_en_gb,boot,lower_secondary,low,The class practised the word boot.,5,The class practised the word boot.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
distant_en_gb,distant,upper_primary,medium,The class practised the word distant.,5,The class practised the word distant.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
scenario_en_gb,scenario,upper_primary,high,The class practised the word scenario.,5,The class practised the word scenario.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
mixture_en_gb,mixture,early_primary,medium,The class practised the word mixture.,5,The class practised the word mixture.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
physician_en_gb,physician,early_primary,high,The class practised the word physician.,5,The class practised the word physician.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
accessible_en_gb,accessible,upper_primary,high,The class practised the word accessible.,5,The class practised the word accessible.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
bare_en_gb,bare,middle_primary,low,The class practised the word bare.,5,The class practised the word bare.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
clue_en_gb,clue,early_primary,low,The class practised the word clue.,5,The class practised the word clue.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
she_ll_en_gb,she'll,early_primary,low,The class practised the word she'll.,5,The class practised the word she'll.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
conscious_en_gb,conscious,early_primary,medium,The class practised the word conscious.,5,The class practised the word conscious.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
proceed_en_gb,proceed,early_primary,medium,The class practised the word proceed.,5,The class practised the word proceed.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
