word_key,display_word,age_band,complexity_band,dictation_sentence,dictation_target_token_index,audio_text,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status,reviewed_by,reviewed_at,review_notes
efficiency_en_gb,efficiency,middle_primary,high,The class practised the word efficiency.,5,The class practised the word efficiency.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
hunter_en_gb,hunter,early_primary,medium,The class practised the word hunter.,5,The class practised the word hunter.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
scary_en_gb,scary,early_primary,medium,The class practised the word scary.,5,The class practised the word scary.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
exhibition_en_gb,exhibition,early_primary,high,The class practised the word exhibition.,5,The class practised the word exhibition.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
hook_en_gb,hook,upper_primary,low,The class practised the word hook.,5,The class practised the word hook.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
regret_en_gb,regret,early_primary,medium,The class practised the word regret.,5,The class practised the word regret.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
tongue_en_gb,tongue,early_primary,low,The class practised the word tongue.,5,The class practised the word tongue.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
residence_en_gb,residence,early_primary,high,The class practised the word residence.,5,The class practised the word residence.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
frequency_en_gb,frequency,upper_primary,high,The class practised the word frequency.,5,The class practised the word frequency.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
tube_en_gb,tube,early_primary,low,The class practised the word tube.,5,The class practised the word tube.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
organisation_en_gb,organisation,middle_primary,high,The class practised the word organisation.,5,The class practised the word organisation.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
transferred_en_gb,transferred,middle_primary,high,The class practised the word transferred.,5,The class practised the word transferred.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
impression_en_gb,impression,middle_primary,high,The class practised the word impression.,5,The class practised the word impression.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
tear_en_gb,tear,early_primary,low,The class practised the word tear.,5,The class practised the word tear.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
fancy_en_gb,fancy,middle_primary,medium,The class practised the word fancy.,5,The class practised the word fancy.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
rob_en_gb,rob,early_primary,low,The class practised the word rob.,5,The class practised the word rob.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
preferred_en_gb,preferred,early_primary,medium,The class practised the word preferred.,5,The class practised the word preferred.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
